Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Mesomycoplasma hyorhinis,0.051915586,0.44752264,0.28458622,0.12897332,0.22920825,-0.38653922,0.12994805,0.50347453,0.08610627,-0.46410033,-0.074939616,-0.2755086,0.21554154,0.28536764,-0.004723809,0.034181528,-0.49658874,-0.16982144,-0.18591282,-0.22016317,0.15522444,0.0033936496,0.011861368,0.12474268,-0.25494,0.092135705,-0.19806406,0.17642693,-0.19432162,0.18314679,-0.21551527,-0.3259493,0.06707173,-0.16883424,-0.3281812,0.050501704,0.051352054,-0.0029397851,0.08498529,-0.22475564,0.018473482,0.4358774,-0.015111651,-0.04636375,0.06405851,-0.16807318,0.10560669,-0.26683852,0.09038108,0.15276863,0.20801851,-0.34492496,-0.12354907,-0.33316657,-0.33506525,0.11380502,-0.52745646,-0.4074229,0.15865181,0.14736244,-0.39365387,0.0107801175,-0.022827076,-0.5113653,0.0015914205,0.0039775604,0.47287843,0.18245052,-0.3535285,0.26683518,0.17216463,-0.22522447,0.20528525,-0.18277337,0.24708034,0.25547504,-0.25882205,-0.18813922,-0.6938999,0.12703224,-0.22423768,-0.45162535,-0.52173495,0.08049031,0.10361487,0.31931064,-0.059607517,0.5740164,0.19384773,-0.17517227,0.12957816,0.42736244,-0.024202013,-0.10103145,0.38391533,0.08675223,-0.06778024,-0.37801245,0.49829406,0.1460846
Mycoplasmopsis fermentans,0.08096262,0.32578462,0.48461738,0.06493253,0.08647312,-0.54458797,-0.07111701,0.50303274,0.038730245,-0.38500866,-0.29214403,-0.1030328,0.34322,0.265871,-0.04667201,0.052830342,-0.32632968,-0.08878577,-0.2158335,-0.29157466,0.028925676,-0.089849174,0.17399274,0.07195209,-0.32297498,-0.0011692167,-0.17726657,0.15531594,-0.2552084,0.13994159,-0.16588931,-0.3085662,0.016891845,-0.032781575,-0.2882479,0.03689099,0.23552032,-0.048564404,0.12735386,-0.06921788,-0.018312654,0.3345647,-0.043826655,0.03147376,0.13438885,-0.24844803,0.038025096,-0.29060748,0.11427959,-0.024157137,0.017827226,-0.22327678,0.0048353183,-0.18962736,-0.30165896,0.10164542,-0.4274091,-0.55531895,0.12166881,0.12867452,-0.23791476,0.023395995,0.046496876,-0.37050414,-0.016768262,-0.0757153,0.5030566,0.18364926,-0.36615738,0.2794623,0.052982323,-0.18284248,0.19048184,-0.32960278,0.26982754,0.05974344,-0.14080611,-0.3662071,-0.5891786,0.2077185,-0.3059864,-0.82920533,-0.6416787,0.085496515,-0.056825273,0.27394113,-0.042130154,0.47103325,0.2310937,-0.04358062,0.19386008,0.24904986,0.09459934,-0.09540549,0.3266189,0.2045121,-0.030958423,-0.33449826,0.42307168,0.002911963
Spiroplasma apis,0.05792331,0.2962156,0.41049662,0.07181365,0.053899158,-0.64570284,0.14277425,0.5267825,0.014574888,-0.62123704,-0.19139665,-0.3697975,0.16422123,0.23821901,-0.15807456,-0.26271072,-0.30589262,-0.22385944,-0.21883439,-0.22727619,0.040798876,0.0060905023,0.14579248,0.14493139,-0.094633326,0.0827327,-0.14161222,0.099273615,-0.22329761,0.03012605,-0.21780556,-0.19218133,-0.15539919,-0.10679211,-0.34413415,0.12733792,0.032098636,-0.179042,0.11815032,-0.12659864,-0.07805345,0.3798238,-0.16308981,-0.101955906,0.13164887,-0.08383724,0.14425382,-0.2814129,0.2889118,-0.04811359,0.18644787,-0.2859501,-0.14481182,-0.45423976,-0.33150432,0.115964234,-0.29710382,-0.5165408,0.07434531,0.16948596,-0.35264608,-0.021647627,-0.19123974,-0.43244347,-0.12031306,0.05453261,0.54084384,0.17365852,-0.2032343,0.10069185,-0.078497335,-0.30770716,0.13830249,-0.3617151,0.19663513,0.16360301,-0.20976481,-0.11983427,-0.49635276,0.21733887,-0.15728033,-0.72810614,-0.6854641,0.035421766,-0.06742152,0.22512898,-0.031416804,0.32446373,-0.17191428,-0.032511126,0.28019542,0.3875175,0.1772656,-0.22316025,0.41444618,0.11629706,-0.023433864,-0.3464438,0.3326365,-0.0051840246
Leishmania mexicana,-0.069425374,0.111265376,0.15055573,-0.0590025,0.2577819,-0.5627876,-0.37238285,0.51447195,-0.20936567,-0.2542259,-0.25167418,0.026641773,0.41105983,0.28025025,-0.018437976,-0.49642056,-0.15036444,-0.18086244,-0.32567436,-0.07471277,0.14296873,0.03277896,-0.039151005,-0.14466806,-0.24363616,0.3652998,-0.106210776,0.24210952,-0.061380282,0.2390073,0.2612931,-0.4064816,0.118600085,0.027810624,-0.4746696,-0.064935416,-0.031167697,-0.12248065,-0.107655115,-0.09460677,-0.07317861,0.05798507,0.25756145,-0.2865536,0.13420828,0.19706343,0.19588281,-0.4298599,0.21881461,0.2227466,0.23442374,-0.29878893,0.050263163,-0.0744739,-0.5354641,0.16291761,-0.13938108,-0.337141,-0.07105445,-0.1783358,-0.4134195,-0.13910882,0.45852882,-0.49076644,0.07239232,-0.35965097,0.23813319,0.021833895,-0.31745207,0.28194758,0.07425538,-0.28952572,0.24422352,-0.3224355,0.41213152,0.28922045,-0.009458437,0.007198156,-0.33165148,0.4809596,0.36665678,-0.638314,-0.65720886,0.11190153,-0.050493687,-0.06284928,-0.25101775,0.44564685,0.2764119,-0.11611111,0.18731314,0.23225133,-0.0533605,-0.18966863,0.22598524,0.16282788,0.01703777,-0.41225833,0.43327588,-0.03726092
Human cytomegalovirus (HCMV),-0.37528652,0.2147537,-0.18171643,0.054119594,0.1696981,-0.5076555,0.22266099,0.5612551,0.019937264,0.25287724,-0.31012127,0.096175395,0.23860933,0.17764626,-0.07128103,0.04446842,-0.3797541,0.28055456,0.16401595,-0.49252766,-0.3195485,0.08532335,-0.2757455,0.095020466,0.25007048,0.0043567996,0.009267044,0.060603075,-0.17270505,-0.27264804,0.56124145,0.28865457,0.25690135,-0.009666955,0.042563763,0.008912067,-0.15525228,0.12429016,0.20122062,-0.10891355,-0.161004,0.120851055,0.030963877,0.050257802,-0.15996777,0.14410417,0.03911915,-0.058023598,0.24843472,0.55536145,0.38406268,-0.2710144,0.2249281,-0.08139416,-0.23723574,-0.18289432,-0.21287167,0.13510278,-0.52181625,-0.23188189,-0.13274652,-0.30730215,-0.115853295,-0.013528568,-0.49843213,0.18883875,0.26260108,0.12392932,-0.67211366,0.13770407,0.20756121,-0.17109613,0.35128364,0.07852267,-0.38484615,0.37333116,0.13354811,-0.10904989,-0.31069258,0.084593765,-0.058276035,0.06842122,-0.22669524,0.28118896,0.11184525,-0.18035729,0.009609693,-0.034701515,0.37440255,-0.1260947,0.2535214,-0.2750766,-0.31630102,-0.20881587,0.40320244,0.33030236,0.03411932,0.082309335,0.12532145,-0.20446952
Sclerotinia trifoliorum,-0.33214602,0.38096607,-0.2134787,-0.011165803,-0.13177142,-0.0016866272,-0.29489776,0.15525268,0.124606095,-0.050015,-0.23725204,-0.36729074,0.17891443,0.39575803,0.17573333,0.2056849,-0.25220665,-0.5336383,-0.18409394,-0.24319711,-0.08712014,0.20586571,0.179357,-0.03736753,0.39914942,-0.33818242,-0.11487804,0.023143642,-0.032938413,0.06818673,0.10899094,0.22329618,0.5511102,-0.03254294,0.06074678,0.23546171,0.042093616,-0.2857628,0.00059108104,-0.5815209,0.24354285,-0.2108934,0.1940711,-0.06334303,0.06602484,0.19590817,-0.39416137,0.10065675,0.20235737,-0.033592302,0.3395806,0.10987964,0.09965271,0.058359254,-0.29671192,0.31363952,-0.016510198,-0.18454325,-0.24778889,0.25432006,0.15304439,0.2071419,-0.07041517,-0.018466998,-0.070039146,-0.09014291,0.19669996,0.12848362,-0.19737871,0.36419353,0.029343719,0.17117493,0.25209266,0.08395291,0.48799732,-0.081853256,-0.12862684,-0.35253543,-0.26519182,0.22564642,-0.16245136,-0.23333786,-0.26217955,0.6446156,0.0582711,-0.12970743,-0.19551802,0.29764667,0.19018504,0.19422011,0.23671548,0.38080972,-0.06023769,0.095794156,-0.16021691,-0.15812904,0.11384768,-0.14476949,-0.13936283,0.13151914
Streptococcus anginosus,0.056355942,-0.28410086,0.07603126,-0.3693668,0.19059409,-0.68775094,0.4096927,0.5038418,-0.22522835,-0.25930175,-0.44894895,-0.3089122,0.14810264,-0.10348012,0.19332144,-0.33058065,0.37412187,-0.09534888,-0.029495593,-0.574331,0.25169396,0.20732164,0.015978692,-0.18722449,-0.31775495,-0.031574897,-0.2132483,-0.37096784,-0.044477366,-0.38931692,0.0010037686,0.21617855,0.32904646,0.080512196,0.040892646,0.30969214,-0.09801678,-0.23161699,-0.41239265,-0.40809345,-0.13886777,-0.59692395,-0.2474815,-0.27154255,-0.06430092,-0.14193119,-0.23989561,-0.082613245,-0.13471359,0.028953651,-0.1704396,-0.39057228,0.38888896,0.064021915,-0.70010865,0.792339,0.3622759,0.069206,-0.30043378,-0.08140625,0.27194226,-0.13552883,0.30848965,-0.15495501,0.18729395,0.10670728,0.28140038,0.22532843,-0.08008216,0.335247,-0.18628167,-0.105159104,-0.07989668,-0.4276843,0.023631426,-0.18592523,0.28953484,-0.07867441,-0.3129245,0.095164835,0.059299085,-0.18902926,-0.21487541,-0.06610327,-0.34188953,0.5752723,0.29205933,-0.136394,0.43728387,-0.034188468,0.18574965,0.089262195,0.08732337,-0.062983915,-0.18429393,-0.17337969,0.19378008,-0.042271048,0.405105,-0.26087788
Arcyria cinerea,-0.045587275,-0.0014896205,-0.13662034,0.07935771,-0.13066542,-0.5104337,0.19564325,0.3350907,-0.06686303,-0.21301875,-0.08467527,-0.10818545,-0.1259186,-0.43556786,-0.01857252,-0.2927973,-0.026857704,-0.17172624,-0.18799548,-0.3609534,-0.11770527,-0.41588932,0.82272464,-0.1094908,-0.34300968,-0.022632536,0.15037732,-0.15702741,0.21961863,-0.17894752,0.07383275,-0.0478359,0.04122034,-0.06856579,-0.0704031,0.26842022,-0.09809265,-0.08986104,-0.06541263,-0.29502088,0.027004728,-0.35291845,0.05146295,0.0667896,-0.3182158,-0.40459517,0.09451038,0.097763315,0.28557503,-0.19186111,0.04496997,-0.26983988,0.06593303,-0.015622057,-0.16836631,-0.123391375,0.12551776,0.33346495,-0.44402796,-0.06422001,0.033683952,0.031229652,0.08510257,-0.07288306,-0.4621979,0.47510287,0.0590985,0.45859736,-0.44561636,0.11010138,0.02481577,-0.18001598,0.31763455,0.40775087,-0.22597246,-0.054670475,0.24603719,0.16138752,-0.47936136,0.082235076,-0.087881364,-0.3874131,-0.47645408,0.035956074,-0.16542445,0.1327011,0.4325219,0.7036707,0.19577815,0.18289155,0.13283354,0.11971547,-0.51884985,0.22111683,0.27657458,-0.27010638,-0.096293055,-0.48183915,0.09256077,-0.6545002
Rhodococcus sp.,0.11345431,0.094753526,-0.066727325,-0.07702864,-0.12780936,-0.054063596,-0.11335585,0.5359508,-0.28555045,0.1300007,-0.3133121,0.082428485,-0.19068617,0.26988643,0.33205247,-0.2002802,0.16437215,-0.060602628,0.1410104,-0.4526945,0.16629776,-0.063962296,0.17073725,-0.09890989,-0.03128908,-0.07741923,-0.22134075,-0.11511748,0.0029045134,-0.068257116,0.110833846,-0.082146466,0.030426228,0.0657566,-0.09033232,0.2898988,-0.0049858303,-0.054860406,-0.13241673,-0.17756023,0.1116175,0.006884544,0.07737328,0.18187009,0.02725123,-0.066265546,0.000765807,0.0007804778,0.15662543,0.25050065,0.16057761,0.03342223,-0.34648898,0.007888869,-0.13053106,0.029434878,0.10622317,-0.20129001,-0.26885954,0.05363095,-0.17918746,0.11636729,-0.32526955,-0.09868391,-0.43792513,-0.08966931,0.120020196,-0.1734384,-0.28533795,-0.0023128043,0.09273746,0.026602024,0.06242622,-0.26529703,-0.039639443,0.06309449,0.082559,0.041451823,-0.12446483,0.017627802,-0.20258068,0.029699897,-0.13408664,0.47340676,0.066181056,0.022013506,0.1634699,0.07684709,0.20721811,0.057663865,0.17215237,-0.0658367,-0.19923005,0.04475072,0.07477955,0.035103153,0.31180713,-0.2440614,0.03329173,-0.28700486
Mouse breast cancer,0.01501113,0.06457332,-0.26324534,-0.04442633,-0.090041295,-0.4255837,-0.027681336,0.15191282,0.09456605,-0.24549022,-0.04633087,0.18784991,0.007972077,-0.38147336,-0.073802084,-0.12762134,0.18782458,-0.187109,-0.21050304,-0.16755605,0.34187332,-0.3299035,0.39586598,-0.27996686,-0.447774,0.04650681,0.025422635,-0.22880153,-0.022250718,-0.011014577,0.2881761,0.0056899595,-0.15437895,-0.013766563,-0.08107146,0.29033214,-0.1191266,-0.17717394,-0.36679074,-0.367321,-0.11177696,-0.34323648,0.102962546,-0.078760035,-0.24368241,-0.26189387,-0.21567982,-0.038434945,-0.13141307,0.23970543,0.063058175,0.012208976,-0.029030813,-0.031834032,0.07039728,0.031130372,0.08010442,-0.035864957,-0.66958946,0.2553665,-0.011493808,0.19375719,-0.11535901,0.0010317947,-0.52651286,0.28733492,-0.13080217,0.30380523,-0.24092948,0.2818306,0.16173153,-0.09581993,0.3995456,0.43278003,-0.13878909,0.042857736,0.055820964,-0.23195922,-0.15728304,0.11027695,-0.07655308,-0.048979722,-0.3953474,0.41514665,-0.119377606,0.029044423,0.43746835,0.42143247,0.14766453,0.050348386,0.065172076,0.084226415,-0.36445308,0.2855862,0.11922514,0.016481027,-0.12653258,-0.461012,0.04297474,-0.27921557
DENV-2,0.042802524,0.77926564,-0.24675596,-0.17776074,0.06937161,-0.461279,0.27581623,0.3733399,-0.1476996,0.4559744,-0.045366082,-0.52907854,-0.20669103,0.006228404,-0.09318791,0.61743665,-0.23899773,-0.29630166,0.80392057,-0.98157954,0.24768262,-0.48482716,0.20432396,-0.16370803,-0.28328422,-0.034171037,-0.46312955,-0.22632694,-0.4221486,0.66060543,0.4104719,0.32516468,0.062874295,-0.033374712,0.51225466,-0.34233344,-0.4831667,0.09487945,-0.10928157,-0.1919369,-0.29444927,0.16758122,0.2965488,-0.03828726,0.3766785,0.1387434,-0.41241297,-0.18139094,0.0687172,0.24369723,0.2821537,-0.044392418,-0.13555914,0.1761371,-0.5304452,-0.32249925,0.27012527,-0.08021669,-0.60143715,0.3855663,-0.15393358,0.02676217,-0.061378345,-0.107795656,-0.27531433,-0.36825755,0.09813119,0.19498423,-0.2985099,0.5606742,0.0522032,-0.15349206,-0.20233507,-0.15343894,-0.33583283,0.52819693,-0.7164696,0.094839975,-0.18316242,0.13882405,0.017169878,0.46362546,-0.43973523,0.95187485,0.35225362,0.17976606,0.032388203,0.40351567,0.75684845,-0.10928328,0.029193219,0.1491354,-0.22615461,-0.16891028,0.20216836,-0.17174307,-0.04858131,0.039335605,0.08795008,0.20445582
DENV-1,-0.06864227,0.5311346,-0.65112644,0.26312405,-0.03649267,-0.63308114,-0.13989754,0.40090227,-0.11121012,0.0040231515,-0.23037285,-0.45212543,-0.14588578,-0.13749184,-0.049413364,0.6095938,-0.40298495,-0.23836377,0.55653995,-1.0686514,0.3544432,-0.69960994,0.76358485,-0.3168551,-0.49770942,-0.037533082,-0.5602544,-0.16677342,-0.2890898,0.56663865,0.28584635,0.2770849,-0.02057511,0.25191373,0.45300418,-0.15586266,-0.20452629,0.0038927346,-0.52462,-0.26543733,-0.035628326,0.06501035,0.11615623,-0.3191463,0.35858205,0.14683193,-0.3145363,-0.06386012,0.042628482,0.29565194,0.06783159,-0.3932563,0.084996305,0.59259075,-0.41886058,-0.556326,0.41633224,-0.4959931,-0.73065466,-0.023603404,-0.01698899,-0.0065761455,-0.20000453,-0.24487266,-0.78832424,-0.3248437,0.23472191,0.0074732834,-0.56631994,0.7444916,-0.03493037,-0.36679524,-0.17233245,-0.08126234,-0.15889578,0.5642663,-0.88599235,0.13866895,-0.5406368,-0.123951316,-0.05465605,0.2086303,-0.2013569,0.85765994,0.24878125,0.30618107,-0.10564605,0.6311693,0.58375615,0.09588596,0.059399884,-0.089585684,-0.79365486,-0.24446101,0.6755735,-0.20868546,-0.19845308,0.014298065,0.1265501,0.62408215
DENV-3,-0.06766127,0.4751776,-0.79512274,-0.07411418,-0.02029656,-0.56837857,-0.0010585674,0.37308982,-0.083152264,0.06271604,-0.2123513,-0.23614526,-0.20616859,-0.17757991,-0.04581985,0.4080636,-0.42221445,-0.17243476,0.5155971,-1.0890963,0.20110422,-0.46863908,0.666255,-0.21217419,-0.24434938,0.0053102076,-0.48035783,-0.22417052,-0.33823794,0.21179275,0.22510293,0.4401588,0.009139392,0.09383943,0.45078397,-0.19297452,-0.25426117,0.24805266,-0.34855345,-0.24310873,-0.055170793,-0.07221879,0.3480907,-0.049048048,0.13089459,0.0667935,-0.3478792,0.015487749,-0.008990869,0.13316204,-0.22357811,-0.258655,0.32093456,0.44444245,-0.5628646,-0.46771988,0.52129424,-0.1655531,-0.6588343,0.15954536,0.00013769357,-0.037454613,-0.17402132,-0.10467384,-0.41036838,-0.38373476,0.18039875,-0.021531945,-0.56572205,0.5105231,0.16728072,-0.1995606,-0.1863363,-0.02882482,-0.29478505,0.37986022,-0.6039579,0.27442423,-0.66171956,-0.12982213,0.0025728638,0.18355815,0.0072736093,0.5988332,0.22619623,0.37169093,-0.12988701,0.73325086,0.71797067,0.17882732,0.27884963,0.07229582,-0.5699686,0.09569133,0.38065046,-0.30619863,-0.086717695,0.15708478,0.0055539845,0.3896845
DENV-4,0.046737257,0.10713938,-0.58294904,0.29470822,-0.0653841,-0.43112224,-0.1995452,0.40724018,0.004755866,-0.072352774,-0.40026253,-0.44952434,0.0033996415,-0.07371642,-0.038400207,0.3067491,-0.27261075,-0.25539672,0.49618152,-0.75214696,0.1652225,-0.5502547,0.6240637,-0.23704982,-0.56491876,-0.21455666,-0.40857044,-0.14786717,-0.17820667,0.22139522,0.06738202,0.13711809,-0.16476077,0.13242443,0.37978745,-0.2459534,0.18130602,0.21950954,-0.22619073,-0.18125795,-0.07291594,-0.043073494,-0.05296221,-0.122855924,0.14283247,0.14635307,-0.16637951,0.051389188,0.2253688,0.15342237,0.055769034,-0.48806113,0.20002057,0.16000345,-0.17022897,-0.40963328,0.14168921,-0.5699723,-0.6850571,-0.1002063,-0.13832797,-0.05271465,-0.27631623,-0.21332234,-0.4338927,-0.09687689,0.3654064,-0.005255069,-0.41479746,0.60517824,-0.04159912,-0.3309976,-0.10960521,-0.23317723,-0.104601614,0.41557696,-0.5435473,0.1083986,-0.43502042,-0.14619458,-0.048223786,0.11067323,-0.12237992,0.6788982,0.0822579,0.19647738,0.11261142,0.5523121,0.64245605,0.26426077,-0.08768891,-0.15126291,-0.7098776,-0.062054377,0.6092229,-0.12919098,-0.21579838,0.052578717,0.08193769,0.32089987
Yellow fever virus (YFV),0.045349162,0.09984095,-0.5943193,0.07980851,-0.035333596,-0.43707687,-0.1699133,0.37005004,-0.026095515,-0.13613126,-0.3358814,-0.27684918,-0.04079911,-0.089298375,-0.023089085,0.3715564,-0.31069243,-0.3325005,0.4820545,-0.63813657,0.2118752,-0.53044385,0.6410514,-0.28738123,-0.6814547,0.034029104,-0.5557469,-0.18448366,-0.10947568,0.30660024,0.0014617799,0.15854833,0.022443222,0.30951086,0.34822193,-0.24826439,0.089659356,0.26018226,-0.49062678,-0.33542293,-0.009379628,0.02674328,-0.04580179,-0.14740898,0.21780615,-0.074337915,-0.09040488,0.08564575,0.14355442,0.039476562,-0.10695022,-0.38234213,0.073749065,0.3308447,-0.24421269,-0.48890907,0.12126419,-0.52071804,-0.6298474,-0.14723916,0.047500554,-0.10765828,-0.062226497,-0.1754017,-0.51805836,-0.12161418,0.34360015,0.15368782,-0.5080469,0.55209607,0.015546633,-0.4066303,-0.1707617,-0.28092858,0.098441474,0.4036807,-0.578827,0.17777675,-0.57565874,-0.17439069,0.016778285,0.048801288,-0.09527289,0.49930844,0.16295208,0.47983804,0.28618735,0.59047306,0.52927434,0.14166802,-0.0381878,-0.15101641,-0.71945137,0.0294939,0.5093736,-0.041011024,-0.3428978,0.10597771,0.105984956,0.3800183
Russian spring-summer encephalitis virus (RSSEV),-0.05635733,0.53715503,-0.6498745,0.21532369,0.002019652,-0.6139583,-0.00408676,0.57341427,-0.034165874,0.10332683,-0.30644128,-0.505421,-0.14368479,-0.09948381,-0.12461458,0.5994911,-0.45988908,-0.35458758,0.6261909,-1.2420539,0.25355428,-0.6641003,0.7548087,-0.2735351,-0.47028393,-0.101748034,-0.5727304,-0.21076643,-0.33223534,0.49695343,0.31253222,0.29756197,0.01540078,0.17308739,0.64564896,-0.2701534,-0.0894761,0.20128791,-0.3452315,-0.2348027,-0.018007958,0.020154005,0.13453823,-0.09999858,0.39263323,0.18536867,-0.31931585,-0.083048366,0.24113113,0.20622003,0.01428284,-0.3723296,0.19677775,0.5195547,-0.55168873,-0.54584926,0.4095182,-0.43461606,-0.8666227,0.025845787,-0.054280084,-0.030809697,-0.22289129,-0.1659507,-0.7118314,-0.35876456,0.27314016,0.009582514,-0.5213051,0.7257459,-0.010340711,-0.3773699,-0.15906692,-0.06791657,-0.16288576,0.56291366,-0.8701644,0.19032027,-0.58805335,-0.08001972,-0.06266173,0.25450385,-0.34867576,0.9814747,0.19699217,0.41104475,-0.06488431,0.6546647,0.79831064,0.11889748,0.07264753,-0.07753453,-0.68617153,-0.14963914,0.66548,-0.27106598,-0.24405876,0.07233216,0.07027796,0.42755896
Central European encephalitis virus (CEEV),-0.10555677,0.55337405,-0.7992976,0.21217607,-0.06165486,-0.70004267,-0.083208665,0.5670243,-0.024530705,0.13583688,-0.2418048,-0.3738651,-0.121403314,-0.122124396,-0.011071019,0.60966104,-0.31118488,-0.1392759,0.5652761,-1.2182019,0.3327219,-0.71830916,0.80830437,-0.28288925,-0.44934297,-0.10364286,-0.53021175,-0.21504116,-0.3578013,0.4474298,0.3718377,0.3984075,-0.06612216,0.24055798,0.56523716,-0.19223335,-0.11757943,0.12626213,-0.40997735,-0.30061588,-0.07845301,-0.081823304,0.21357383,-0.09699513,0.25763744,0.0957595,-0.33691376,-0.119538024,0.14545701,0.2181095,-0.00086689886,-0.34768113,0.14947972,0.5476029,-0.45726272,-0.5653992,0.51220626,-0.25702518,-0.9342685,0.065326616,-0.03568264,-0.026840448,-0.13333757,-0.103319585,-0.5865006,-0.39841446,0.2750631,-0.0883775,-0.62209177,0.7326479,0.058015946,-0.29987314,-0.20384665,-0.099235274,-0.31144533,0.453153,-0.66923493,0.114201635,-0.48396337,-0.13415937,-0.19391136,0.37083,-0.2765117,0.9311457,0.2093606,0.1651659,0.08133776,0.6298354,0.78622186,0.21281075,0.1154756,-0.07317907,-0.74972254,-0.12696289,0.6111033,-0.30603558,-0.21567367,0.037523225,0.09975943,0.42062414
Stenotrophomonas sp.,0.077578105,0.021852683,-0.10291347,0.011575414,0.21886475,-0.16988796,0.49612236,0.39081666,-0.14648616,-0.07163723,-0.26196495,-0.512756,0.058714334,-0.05092841,0.26779687,-0.47738674,-0.012544176,-0.43035236,-0.11460119,-0.23928471,-0.043891646,0.2101349,0.28814006,-0.12680353,-0.28614357,0.26259565,0.07342231,-0.1530834,0.09023997,-0.15541902,0.08292812,-0.14292794,0.22684897,-0.3728529,-0.43194678,-0.008227162,-0.15387648,-0.018632784,0.42499462,-0.2167831,-0.089941144,0.028796956,0.1629178,-0.2191288,0.018764867,0.28235945,-0.49431586,0.2540498,0.06577098,0.30812857,0.12263657,-0.48005378,-0.31080472,-0.3935471,0.21800469,0.3876944,0.12739061,-0.18445432,-0.66447526,0.3789745,0.107132874,0.085880086,-0.6962072,-0.21946967,-0.026447434,0.672493,0.26000988,0.46826068,-0.30350935,0.10644927,-0.22383952,0.18486077,-0.010757856,-0.52516806,0.307523,0.11663481,-0.22986887,0.09759444,-0.17775291,0.13174447,-0.101516075,-0.16766696,-0.065901294,0.2225407,-0.24639387,-0.12497933,0.07209061,0.37317115,-0.16588444,0.26058412,0.44249964,0.1837178,-0.049182612,0.17934419,-0.07806249,0.19681138,0.19204532,-0.0033126383,0.13302189,-0.015643999
Pseudomonas mendocina,0.0875732,0.35876876,-0.29508355,0.034936544,-0.13228889,-0.7448269,0.12383879,0.15331596,-0.13086091,0.23455723,0.018581752,0.21956138,-0.26902464,-0.045512304,-0.10765214,-0.07128149,-0.18004937,-0.40670785,-0.15843524,-0.2081292,-0.12682095,-0.23232806,0.055477496,-0.109158926,0.31673652,0.26353145,-0.13882709,0.172859,-0.12947501,-0.27735165,0.15670711,0.20280051,0.095204376,-0.20592573,-0.3323388,0.5205842,-0.51638675,-0.14650679,-0.028231641,-0.49144515,-0.34599742,0.026567392,0.4850657,-0.05355477,0.22222891,-0.29370064,-0.10692338,-0.14556514,0.2148137,0.11919554,0.13347653,0.063572176,0.2068737,0.47705925,0.080549575,0.14318873,0.23840016,0.35465765,-0.582633,0.015926203,-0.16570552,-0.09141602,-0.072069936,-0.1694847,-0.07423769,0.5120431,-0.18292904,0.4798527,-0.35906672,0.10458021,0.016132457,0.22909996,0.24465702,0.008868309,-0.17065927,0.12642369,0.29209405,-0.21340443,-0.16433685,0.030113688,0.0291213,0.097210445,-0.5483384,0.16468619,-0.14397721,-0.14674282,0.2187079,0.37094858,0.20078975,0.14324787,0.29072374,0.18496536,-0.122084156,-0.070744775,0.27092412,-0.008046349,0.24027167,0.036068037,0.29656795,-0.26957667
